,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
57,ListStackInstances,Grants permission to return summary information about stack instances that are associated with the specified stack set,List,stackset*,,
58,ListStackResources,Grants permission to return descriptions of all resources of the specified stack,List,stack*,,
59,ListStackSetOperationResults,Grants permission to return summary information about the results of a stack set operation,List,stackset*,,
60,ListStackSetOperations,Grants permission to return summary information about operations performed on a stack set,List,stackset*,,
61,ListStackSets,Grants permission to return summary information about stack sets that are associated with the user,List,stackset*,,
62,ListStacks,Grants permission to return the summary information for stacks whose status matches the specified StackStatusFilter,List,,,
63,ListTypeRegistrations,Grants permission to list CloudFormation type registration attempts,List,,,
64,ListTypeVersions,Grants permission to list versions of a particular CloudFormation type,List,,,
65,ListTypes,Grants permission to list available CloudFormation types,List,,,
66,PublishType,Grants permission to publish the specified extension to the CloudFormation registry as a public extension in this region,Write,,,
67,RecordHandlerProgress,Grants permission to record the handler progress,Write,stack*,,
68,RegisterPublisher,Grants permission to register account as a publisher of public extensions in the CloudFormation registry,Write,,,
69,RegisterType,Grants permission to register a new CloudFormation type,Write,,,
70,RollbackStack,Grants permission to rollback the stack to the last stable state,Write,stack*,,
71,RollbackStack,Grants permission to rollback the stack to the last stable state,Write,,cloudformation:RoleArn,
72,SetStackPolicy,Grants permission to set a stack policy for a specified stack,Permissions management,stack*,,
73,SetStackPolicy,Grants permission to set a stack policy for a specified stack,Permissions management,,cloudformation:StackPolicyUrl,
74,SetTypeConfiguration,"Grants permission to set the configuration data for a registered CloudFormation extension, in the given account and region",Write,,,
75,SetTypeDefaultVersion,Grants permission to set which version of a CloudFormation type applies to CloudFormation operations,Write,,,
76,SignalResource,Grants permission to send a signal to the specified resource with a success or failure status,Write,stack*,,
77,StopStackSetOperation,Grants permission to stop an in-progress operation on a stack set and its associated stack instances,Write,stackset*,,
78,TagResource,Grants permission to tag cloudformation resources,Tagging,changeset,,
79,TagResource,Grants permission to tag cloudformation resources,Tagging,stack,,
80,TagResource,Grants permission to tag cloudformation resources,Tagging,stackset,,
81,TestType,Grants permission to test a registered extension to make sure it meets all necessary requirements for being published in the CloudFormation registry,Write,,,
82,UntagResource,Grants permission to untag cloudformation resources,Tagging,changeset,,
83,UntagResource,Grants permission to untag cloudformation resources,Tagging,stack,,
84,UntagResource,Grants permission to untag cloudformation resources,Tagging,stackset,,
85,UpdateStack,Grants permission to update a stack as specified in the template,Write,stack*,,
86,UpdateStack,Grants permission to update a stack as specified in the template,Write,,cloudformation:ResourceTypes  cloudformation:RoleArn  cloudformation:StackPolicyUrl  cloudformation:TemplateUrl  aws:RequestTag/${TagKey}  aws:TagKeys,
87,UpdateStackInstances,"Grants permission to update the parameter values for stack instances for the specified accounts, within the specified regions",Write,stackset*,,
88,UpdateStackInstances,"Grants permission to update the parameter values for stack instances for the specified accounts, within the specified regions",Write,stackset-target,,
89,UpdateStackInstances,"Grants permission to update the parameter values for stack instances for the specified accounts, within the specified regions",Write,type,,
90,UpdateStackInstances,"Grants permission to update the parameter values for stack instances for the specified accounts, within the specified regions",Write,,cloudformation:TargetRegion,
91,UpdateStackSet,Grants permission to update a stackset as specified in the template,Write,stackset*,,
92,UpdateStackSet,Grants permission to update a stackset as specified in the template,Write,stackset-target,,
93,UpdateStackSet,Grants permission to update a stackset as specified in the template,Write,type,,
94,UpdateStackSet,Grants permission to update a stackset as specified in the template,Write,,cloudformation:RoleArn  cloudformation:TemplateUrl  cloudformation:TargetRegion  aws:RequestTag/${TagKey}  aws:TagKeys,
95,UpdateTerminationProtection,Grants permission to update termination protection for the specified stack,Write,stack*,,
96,ValidateTemplate,Grants permission to validate a specified template,Read,,,
