,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
48,ListHostedZonesByName,"Grants permission to get a list of your hosted zones in lexicographic order. Hosted zones are sorted by name with the labels reversed, for example, com.example.www",List,,,
49,ListHostedZonesByVPC,Grants permission to get a list of all the private hosted zones that a specified VPC is associated with,List,,,ec2:DescribeVpcs
50,ListQueryLoggingConfigs,Grants permission to list the configurations for DNS query logging that are associated with the current AWS account or the configuration that is associated with a specified hosted zone,List,hostedzone,,
51,ListResourceRecordSets,Grants permission to list the records in a specified hosted zone,List,hostedzone*,,
52,ListReusableDelegationSets,Grants permission to list the reusable delegation sets that are associated with the current AWS account.,Read,,,
53,ListTagsForResource,Grants permission to list tags for one health check or hosted zone,Read,healthcheck,,
54,ListTagsForResource,Grants permission to list tags for one health check or hosted zone,Read,hostedzone,,
55,ListTagsForResources,Grants permission to list tags for up to 10 health checks or hosted zones,Read,healthcheck,,
56,ListTagsForResources,Grants permission to list tags for up to 10 health checks or hosted zones,Read,hostedzone,,
57,ListTrafficPolicies,Grants permission to get information about the latest version for every traffic policy that is associated with the current AWS account. Policies are listed in the order in which they were created,List,,,
58,ListTrafficPolicyInstances,Grants permission to get information about the traffic policy instances that you created by using the current AWS account,Read,,,
59,ListTrafficPolicyInstancesByHostedZone,Grants permission to get information about the traffic policy instances that you created in a specified hosted zone,List,hostedzone*,,
60,ListTrafficPolicyInstancesByPolicy,Grants permission to get information about the traffic policy instances that you created using a specified traffic policy version,List,trafficpolicy*,,
61,ListTrafficPolicyVersions,Grants permission to get information about all the versions for a specified traffic policy,List,trafficpolicy*,,
62,ListVPCAssociationAuthorizations,Grants permission to get a list of the VPCs that were created by other accounts and that can be associated with a specified hosted zone,List,hostedzone*,,
63,TestDNSAnswer,Grants permission to get the value that Route 53 returns in response to a DNS query for a specified record name and type,Read,,,
64,UpdateHealthCheck,Grants permission to update an existing health check,Write,healthcheck*,,
65,UpdateHostedZoneComment,Grants permission to update the comment for a specified hosted zone,Write,hostedzone*,,
66,UpdateTrafficPolicyComment,Grants permission to update the comment for a specified traffic policy version,Write,trafficpolicy*,,
67,UpdateTrafficPolicyInstance,Grants permission to update the records in a specified hosted zone that were created based on the settings in a specified traffic policy version,Write,trafficpolicyinstance*,,
