,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
116,PutEmailIdentityMailFromAttributes,Grants permission to enable or disable the custom MAIL FROM domain configuration for an email identity,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
117,PutSuppressedDestination,Grants permission to add an email address to the suppression list,Write,,ses:ApiVersion,
118,SendBulkEmail,Grants permission to compose an email message to multiple destinations,Write,identity*,,
119,SendBulkEmail,Grants permission to compose an email message to multiple destinations,Write,template*,,
120,SendBulkEmail,Grants permission to compose an email message to multiple destinations,Write,configuration-set,,
121,SendBulkEmail,Grants permission to compose an email message to multiple destinations,Write,,ses:ApiVersion,
122,SendCustomVerificationEmail,Grants permission to add an email address to the list of identities and attempts to verify it,Write,custom-verification-email-template*,,
123,SendCustomVerificationEmail,Grants permission to add an email address to the list of identities and attempts to verify it,Write,,ses:ApiVersion,
124,SendEmail,Grants permission to send an email message,Write,identity*,,
125,SendEmail,Grants permission to send an email message,Write,configuration-set,,
126,SendEmail,Grants permission to send an email message,Write,template,,
127,SendEmail,Grants permission to send an email message,Write,,ses:ApiVersion  ses:FeedbackAddress  ses:FromAddress  ses:FromDisplayName  ses:Recipients,
128,TagResource,Grants permission to add one or more tags (keys and values) to a specified resource,Tagging,configuration-set,,
129,TagResource,Grants permission to add one or more tags (keys and values) to a specified resource,Tagging,contact-list,,
130,TagResource,Grants permission to add one or more tags (keys and values) to a specified resource,Tagging,dedicated-ip-pool,,
131,TagResource,Grants permission to add one or more tags (keys and values) to a specified resource,Tagging,deliverability-test-report,,
132,TagResource,Grants permission to add one or more tags (keys and values) to a specified resource,Tagging,identity,,
133,TagResource,Grants permission to add one or more tags (keys and values) to a specified resource,Tagging,,ses:ApiVersion  aws:TagKeys  aws:RequestTag/${TagKey},
134,TestRenderEmailTemplate,Grants permission to create a preview of the MIME content of an email when provided with a template and a set of replacement data,Write,template*,,
135,TestRenderEmailTemplate,Grants permission to create a preview of the MIME content of an email when provided with a template and a set of replacement data,Write,,ses:ApiVersion,
136,UntagResource,Grants permission to remove one or more tags (keys and values) from a specified resource,Tagging,configuration-set,,
137,UntagResource,Grants permission to remove one or more tags (keys and values) from a specified resource,Tagging,contact-list,,
138,UntagResource,Grants permission to remove one or more tags (keys and values) from a specified resource,Tagging,dedicated-ip-pool,,
139,UntagResource,Grants permission to remove one or more tags (keys and values) from a specified resource,Tagging,deliverability-test-report,,
140,UntagResource,Grants permission to remove one or more tags (keys and values) from a specified resource,Tagging,identity,,
141,UntagResource,Grants permission to remove one or more tags (keys and values) from a specified resource,Tagging,,ses:ApiVersion  aws:TagKeys,
142,UpdateConfigurationSetEventDestination,Grants permission to update the configuration of an event destination for a configuration set,Write,configuration-set*,,
143,UpdateConfigurationSetEventDestination,Grants permission to update the configuration of an event destination for a configuration set,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
144,UpdateContact,Grants permission to update a contact's preferences for a list,Write,contact-list*,,
145,UpdateContact,Grants permission to update a contact's preferences for a list,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
146,UpdateContactList,Grants permission to update contact list metadata,Write,contact-list*,,
147,UpdateContactList,Grants permission to update contact list metadata,Write,,ses:ApiVersion  aws:ResourceTag/${TagKey},
148,UpdateCustomVerificationEmailTemplate,Grants permission to update an existing custom verification email template,Write,custom-verification-email-template*,,
149,UpdateCustomVerificationEmailTemplate,Grants permission to update an existing custom verification email template,Write,,ses:ApiVersion,
150,UpdateEmailIdentityPolicy,Grants permission to update the specified sending authorization policy for the given identity (an email address or a domain),Permissions management,identity*,,
151,UpdateEmailIdentityPolicy,Grants permission to update the specified sending authorization policy for the given identity (an email address or a domain),Permissions management,,ses:ApiVersion  aws:ResourceTag/${TagKey},
152,UpdateEmailTemplate,Grants permission to update an email template,Write,template*,,
153,UpdateEmailTemplate,Grants permission to update an email template,Write,,ses:ApiVersion,
