,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
20,DeleteBranch,Grants permission to delete a branch in an AWS CodeCommit repository with this API; does not control Git delete branch actions,Write,repository*,,
21,DeleteBranch,Grants permission to delete a branch in an AWS CodeCommit repository with this API; does not control Git delete branch actions,Write,,codecommit:References,
22,DeleteCommentContent,"Grants permission to delete the content of a comment made on a change, file, or commit in a repository",Write,repository*,,
23,DeleteFile,Grants permission to delete a specified file from a specified branch,Write,repository*,,
24,DeleteFile,Grants permission to delete a specified file from a specified branch,Write,,codecommit:References,
25,DeletePullRequestApprovalRule,Grants permission to delete approval rule created for a pull request if the rule was not created by an approval rule template,Write,repository*,,
26,DeleteRepository,Grants permission to delete an AWS CodeCommit repository,Write,repository*,,
27,DescribeMergeConflicts,Grants permission to get information about specific merge conflicts when attempting to merge two commits using either the three-way or the squash merge option,Read,repository*,,
28,DescribePullRequestEvents,Grants permission to return information about one or more pull request events,Read,repository*,,
29,DisassociateApprovalRuleTemplateFromRepository,Grants permission to remove the association between an approval rule template and a repository,Write,repository*,,
30,EvaluatePullRequestApprovalRules,Grants permission to evaluate whether a pull request is mergable based on its current approval state and approval rule requirements,Read,repository*,,
31,GetApprovalRuleTemplate,Grants permission to return information about an approval rule template,Read,,,
32,GetBlob,Grants permission to view the encoded content of an individual file in an AWS CodeCommit repository from the AWS CodeCommit console,Read,repository*,,
33,GetBranch,Grants permission to get details about a branch in an AWS CodeCommit repository with this API; does not control Git branch actions,Read,repository*,,
34,GetComment,"Grants permission to get the content of a comment made on a change, file, or commit in a repository",Read,repository*,,
35,GetCommentReactions,Grants permission to get the reactions on a comment,Read,repository*,,
36,GetCommentsForComparedCommit,Grants permission to get information about comments made on the comparison between two commits,Read,repository*,,
37,GetCommentsForPullRequest,Grants permission to get comments made on a pull request,Read,repository*,,
38,GetCommit,"Grants permission to return information about a commit, including commit message and committer information, with this API; does not control Git log actions",Read,repository*,,
39,GetCommitHistory [permission only],Grants permission to get information about the history of commits in a repository,Read,repository*,,
40,GetCommitsFromMergeBase [permission only],Grants permission to get information about the difference between commits in the context of a potential merge,Read,repository*,,
41,GetDifferences,"Grants permission to view information about the differences between valid commit specifiers such as a branch, tag, HEAD, commit ID, or other fully qualified reference",Read,repository*,,
42,GetFile,Grants permission to return the base-64 encoded contents of a specified file and its metadata,Read,repository*,,
43,GetFolder,Grants permission to return the contents of a specified folder in a repository,Read,repository*,,
44,GetMergeCommit,Grants permission to get information about a merge commit created by one of the merge options for pull requests that creates merge commits. Not all merge options create merge commits. This permission does not control Git merge actions,Read,repository*,,
45,GetMergeCommit,Grants permission to get information about a merge commit created by one of the merge options for pull requests that creates merge commits. Not all merge options create merge commits. This permission does not control Git merge actions,Read,,codecommit:References,
46,GetMergeConflicts,Grants permission to get information about merge conflicts between the before and after commit IDs for a pull request in a repository,Read,repository*,,
47,GetMergeOptions,Grants permission to get information about merge options for pull requests that can be used to merge two commits; does not control Git merge actions,Read,repository*,,
48,GetObjectIdentifier [permission only],"Grants permission to resolve blobs, trees, and commits to their identifier",Read,repository*,,
49,GetPullRequest,Grants permission to get information about a pull request in a specified repository,Read,repository*,,
50,GetPullRequestApprovalStates,Grants permission to retrieve the current approvals on an inputted pull request,Read,repository*,,
51,GetPullRequestOverrideState,Grants permission to retrieve the current override state of a given pull request,Read,repository*,,
52,GetReferences [permission only],Grants permission to get details about references in an AWS CodeCommit repository; does not control Git reference actions,Read,repository*,,
53,GetRepository,Grants permission to get information about an AWS CodeCommit repository,Read,repository*,,
54,GetRepositoryTriggers,Grants permission to get information about triggers configured for a repository,Read,repository*,,
55,GetTree [permission only],Grants permission to view the contents of a specified tree in an AWS CodeCommit repository from the AWS CodeCommit console,Read,repository*,,
56,GetUploadArchiveStatus [permission only],Grants permission to get status information about an archive upload to a pipeline in AWS CodePipeline,Read,repository*,,
57,GitPull [permission only],Grants permission to pull information from an AWS CodeCommit repository to a local repo,Read,repository*,,
58,GitPush [permission only],Grants permission to push information from a local repo to an AWS CodeCommit repository,Write,repository*,,
59,GitPush [permission only],Grants permission to push information from a local repo to an AWS CodeCommit repository,Write,,codecommit:References,
60,ListApprovalRuleTemplates,Grants permission to list all approval rule templates in an AWS Region for the AWS account,List,,,
61,ListAssociatedApprovalRuleTemplatesForRepository,Grants permission to list approval rule templates that are associated with a repository,List,repository*,,
62,ListBranches,Grants permission to list branches for an AWS CodeCommit repository with this API; does not control Git branch actions,List,repository*,,
63,ListPullRequests,Grants permission to list pull requests for a specified repository,List,repository*,,
64,ListRepositories,Grants permission to list information about AWS CodeCommit repositories in the current Region for your AWS account,List,,,
65,ListRepositoriesForApprovalRuleTemplate,Grants permission to list repositories that are associated with an approval rule template,List,,,
66,ListTagsForResource,Grants permission to list the resource attached to a CodeCommit resource ARN,List,repository,,
67,MergeBranchesByFastForward,Grants permission to merge two commits into the specified destination branch using the fast-forward merge option,Write,repository*,,
68,MergeBranchesByFastForward,Grants permission to merge two commits into the specified destination branch using the fast-forward merge option,Write,,codecommit:References,
69,MergeBranchesBySquash,Grants permission to merge two commits into the specified destination branch using the squash merge option,Write,repository*,,
70,MergeBranchesBySquash,Grants permission to merge two commits into the specified destination branch using the squash merge option,Write,,codecommit:References,
71,MergeBranchesByThreeWay,Grants permission to merge two commits into the specified destination branch using the three-way merge option,Write,repository*,,
72,MergeBranchesByThreeWay,Grants permission to merge two commits into the specified destination branch using the three-way merge option,Write,,codecommit:References,
73,MergePullRequestByFastForward,Grants permission to close a pull request and attempt to merge it into the specified destination branch for that pull request at the specified commit using the fast-forward merge option,Write,repository*,,
74,MergePullRequestByFastForward,Grants permission to close a pull request and attempt to merge it into the specified destination branch for that pull request at the specified commit using the fast-forward merge option,Write,,codecommit:References,
75,MergePullRequestBySquash,Grants permission to close a pull request and attempt to merge it into the specified destination branch for that pull request at the specified commit using the squash merge option,Write,repository*,,
76,MergePullRequestBySquash,Grants permission to close a pull request and attempt to merge it into the specified destination branch for that pull request at the specified commit using the squash merge option,Write,,codecommit:References,
77,MergePullRequestByThreeWay,Grants permission to close a pull request and attempt to merge it into the specified destination branch for that pull request at the specified commit using the three-way merge option,Write,repository*,,
78,MergePullRequestByThreeWay,Grants permission to close a pull request and attempt to merge it into the specified destination branch for that pull request at the specified commit using the three-way merge option,Write,,codecommit:References,
79,OverridePullRequestApprovalRules,"Grants permission to override all approval rules for a pull request, including approval rules created by a template",Write,repository*,,
80,PostCommentForComparedCommit,Grants permission to post a comment on the comparison between two commits,Write,repository*,,
81,PostCommentForPullRequest,Grants permission to post a comment on a pull request,Write,repository*,,
82,PostCommentReply,Grants permission to post a comment in reply to a comment on a comparison between commits or a pull request,Write,repository*,,
83,PutCommentReaction,Grants permission to post a reaction on a comment,Write,repository*,,
84,PutFile,"Grants permission to add or update a file in a branch in an AWS CodeCommit repository, and generate a commit for the addition in the specified branch",Write,repository*,,
85,PutFile,"Grants permission to add or update a file in a branch in an AWS CodeCommit repository, and generate a commit for the addition in the specified branch",Write,,codecommit:References,
86,PutRepositoryTriggers,"Grants permission to create, update, or delete triggers for a repository",Write,repository*,,
87,TagResource,Grants permission to attach resource tags to a CodeCommit resource ARN,Tagging,repository,,
88,TagResource,Grants permission to attach resource tags to a CodeCommit resource ARN,Tagging,,aws:ResourceTag/${TagKey}  aws:RequestTag/${TagKey}  aws:TagKeys,
89,TestRepositoryTriggers,Grants permission to test the functionality of repository triggers by sending information to the trigger target,Write,repository*,,
90,UntagResource,Grants permission to disassociate resource tags from a CodeCommit resource ARN,Tagging,repository,,
91,UntagResource,Grants permission to disassociate resource tags from a CodeCommit resource ARN,Tagging,,aws:TagKeys,
92,UpdateApprovalRuleTemplateContent,Grants permission to update the content of approval rule templates; does not grant permission to update content of approval rules created specifically for pull requests,Write,,,
93,UpdateApprovalRuleTemplateDescription,Grants permission to update the description of approval rule templates,Write,,,
94,UpdateApprovalRuleTemplateName,Grants permission to update the name of approval rule templates,Write,,,
95,UpdateComment,Grants permission to update the contents of a comment if the identity matches the identity used to create the comment,Write,repository*,,
96,UpdateDefaultBranch,Grants permission to change the default branch in an AWS CodeCommit repository,Write,repository*,,
97,UpdatePullRequestApprovalRuleContent,Grants permission to update the content for approval rules created for a specific pull requests; does not grant permission to update approval rule content for rules created with an approval rule template,Write,repository*,,
98,UpdatePullRequestApprovalState,Grants permission to update the approval state for pull requests,Write,repository*,,
99,UpdatePullRequestDescription,Grants permission to update the description of a pull request,Write,repository*,,
100,UpdatePullRequestStatus,Grants permission to update the status of a pull request,Write,repository*,,
101,UpdatePullRequestTitle,Grants permission to update the title of a pull request,Write,repository*,,
102,UpdateRepositoryDescription,Grants permission to change the description of an AWS CodeCommit repository,Write,repository*,,
103,UpdateRepositoryName,Grants permission to change the name of an AWS CodeCommit repository,Write,repository*,,
104,UploadArchive [permission only],Grants permission to the service role for AWS CodePipeline to upload repository changes into a pipeline,Write,repository*,,
