,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
34,ListConnectedOAuthAccounts [permission only],Grants permission to list connected third-party OAuth providers. Only used in the AWS CodeBuild console,List,,,
35,ListCuratedEnvironmentImages,Grants permission to get information about Docker images that are managed by AWS CodeBuild,List,,,
36,ListProjects,"Grants permission to get a list of build project names, with each build project name representing a single build project",List,,,
37,ListReportGroups,Grants permission to return a list of report group ARNs. Each report group ARN represents one report group,List,,,
38,ListReports,Grants permission to return a list of report ARNs. Each report ARN representing one report,List,,,
39,ListReportsForReportGroup,Grants permission to return a list of report ARNs that belong to the specified report group. Each report ARN represents one report,List,report-group*,,
40,ListRepositories [permission only],Grants permission to list source code repositories from a connected third-party OAuth provider. Only used in the AWS CodeBuild console,List,,,
41,ListSharedProjects,Grants permission to return a list of project ARNs that have been shared with the requester. Each project ARN represents one project,List,,,
42,ListSharedReportGroups,Grants permission to return a list of report group ARNs that have been shared with the requester. Each report group ARN represents one report group,List,,,
43,ListSourceCredentials,Grants permission to return a list of SourceCredentialsInfo objects,List,,,
44,PersistOAuthToken [permission only],Grants permission to save an OAuth token from a connected third-party OAuth provider. Only used in the AWS CodeBuild console,Write,,,
45,PutResourcePolicy,Grants permission to create a resource policy for the associated project or report group,Permissions management,project,,
46,PutResourcePolicy,Grants permission to create a resource policy for the associated project or report group,Permissions management,report-group,,
47,RetryBuild,Grants permission to retry a build,Write,project*,,
48,RetryBuildBatch,Grants permission to retry a build batch,Write,project*,,
49,StartBuild,Grants permission to start running a build,Write,project*,,
50,StartBuildBatch,Grants permission to start running a build batch,Write,project*,,
51,StopBuild,Grants permission to attempt to stop running a build,Write,project*,,
52,StopBuildBatch,Grants permission to attempt to stop running a build batch,Write,project*,,
53,UpdateProject,Grants permission to change the settings of an existing build project,Write,project*,,
54,UpdateProject,Grants permission to change the settings of an existing build project,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
55,UpdateProjectVisibility,Grants permission to change the public visibility of a project and its builds,Write,project*,,
56,UpdateProjectVisibility,Grants permission to change the public visibility of a project and its builds,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
57,UpdateReport [permission only],Grants permission to update information about a report,Write,report-group*,,
58,UpdateReportGroup,Grants permission to change the settings of an existing report group,Write,report-group*,,
59,UpdateReportGroup,Grants permission to change the settings of an existing report group,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
60,UpdateWebhook,Grants permission to update the webhook associated with an AWS CodeBuild build project,Write,project*,,
