,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
35,CreateVolumeFromBackup,Grants permission to create a new volume from backup,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  fsx:StorageVirtualMachineId,
36,DeleteBackup,"Grants permission to delete a backup, deleting its contents. After deletion, the backup no longer exists, and its data is no longer available",Write,backup*,,
37,DeleteDataRepositoryAssociation,Grants permission to delete a data repository association,Write,association*,,
38,DeleteFileCache,"Grants permission to delete a file cache, deleting its contents",Write,file-cache*,,fsx:DeleteDataRepositoryAssociation
39,DeleteFileCache,"Grants permission to delete a file cache, deleting its contents",Write,association,,
40,DeleteFileCache,"Grants permission to delete a file cache, deleting its contents",Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
41,DeleteFileSystem,"Grants permission to delete a file system, deleting its contents and any existing automatic backups of the file system",Write,file-system*,,fsx:CreateBackup  fsx:TagResource
42,DeleteFileSystem,"Grants permission to delete a file system, deleting its contents and any existing automatic backups of the file system",Write,backup,,
43,DeleteFileSystem,"Grants permission to delete a file system, deleting its contents and any existing automatic backups of the file system",Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
44,DeleteSnapshot,Grants permission to delete a snapshot on a volume,Write,snapshot*,,
45,DeleteStorageVirtualMachine,"Grants permission to delete a storage virtual machine, deleting its contents",Write,storage-virtual-machine*,,
46,DeleteVolume,"Grants permission to delete a volume, deleting its contents and any existing automatic backups of the volume",Write,volume*,,
47,DeleteVolume,"Grants permission to delete a volume, deleting its contents and any existing automatic backups of the volume",Write,backup,,
48,DeleteVolume,"Grants permission to delete a volume, deleting its contents and any existing automatic backups of the volume",Write,,aws:RequestTag/${TagKey}  aws:TagKeys  fsx:StorageVirtualMachineId  fsx:ParentVolumeId,
49,DescribeAssociatedFileGateways [permission only],Grants permission to describe the File Gateway instances associated with an Amazon FSx for Windows File Server file system,Read,file-system*,,
50,DescribeBackups,Grants permission to return the descriptions of all backups owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
51,DescribeDataRepositoryAssociations,Grants permission to return the descriptions of all data repository associations owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
52,DescribeDataRepositoryTasks,Grants permission to return the descriptions of all data repository tasks owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
53,DescribeFileCaches,Grants permission to return the descriptions of all file caches owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
54,DescribeFileSystemAliases,Grants permission to return the description of all DNS aliases owned by your Amazon FSx for Windows File Server file system,Read,file-system*,,
55,DescribeFileSystems,Grants permission to return the descriptions of all file systems owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
56,DescribeSnapshots,Grants permission to return the descriptions of all snapshots owned by your AWS account in the AWS Region of the endpoint you're calling,Read,,,
57,DescribeStorageVirtualMachines,Grants permission to return the descriptions of all storage virtual machines owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
58,DescribeVolumes,Grants permission to return the descriptions of all volumes owned by your AWS account in the AWS Region of the endpoint that you're calling,Read,,,
59,DisassociateFileGateway [permission only],Grants permission to disassociate a File Gateway instance from an Amazon FSx for Windows File Server file system,Write,file-system*,,
60,DisassociateFileSystemAliases,Grants permission to disassociate file system aliases with an Amazon FSx for Windows File Server file system,Write,file-system*,,
61,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,association,,
62,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,backup,,
63,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,file-cache,,
64,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,file-system,,
65,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,snapshot,,
66,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,storage-virtual-machine,,
67,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,task,,
68,ListTagsForResource,Grants permission to list tags for an Amazon FSx resource,Read,volume,,
69,ManageBackupPrincipalAssociations,Grants permission to manage backup principal associations through AWS Backup,Permissions management,backup*,,
70,ReleaseFileSystemNfsV3Locks,Grants permission to release file system NFS V3 locks,Write,file-system*,,
71,RestoreVolumeFromSnapshot,Grants permission to restore volume state from a snapshot,Write,snapshot*,,
72,RestoreVolumeFromSnapshot,Grants permission to restore volume state from a snapshot,Write,volume*,,
73,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,association,,
74,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,backup,,
75,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,file-cache,,
76,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,file-system,,
77,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,snapshot,,
78,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,storage-virtual-machine,,
79,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,task,,
80,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,volume,,
81,TagResource,Grants permission to tag an Amazon FSx resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
82,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,association,,
83,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,backup,,
84,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,file-cache,,
85,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,file-system,,
86,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,snapshot,,
87,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,storage-virtual-machine,,
88,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,task,,
89,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,volume,,
90,UntagResource,Grants permission to remove a tag from an Amazon FSx resource,Tagging,,aws:TagKeys,
91,UpdateDataRepositoryAssociation,Grants permission to update data repository association configuration,Write,association*,,
92,UpdateFileCache,Grants permission to update file cache configuration,Write,file-cache*,,
93,UpdateFileSystem,Grants permission to update file system configuration,Write,file-system*,,
94,UpdateSnapshot,Grants permission to update snapshot configuration,Write,snapshot*,,
95,UpdateStorageVirtualMachine,Grants permission to update storage virtual machine configuration,Write,storage-virtual-machine*,,
96,UpdateVolume,Grants permission to update volume configuration,Write,volume*,,
97,UpdateVolume,Grants permission to update volume configuration,Write,,fsx:StorageVirtualMachineId  fsx:ParentVolumeId,
