,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
44,DescribeMultiplex,Grants permission to describe a multiplex,Read,multiplex*,,
45,DescribeMultiplexProgram,Grants permission to describe a multiplex program,Read,multiplex*,,
46,DescribeOffering,Grants permission to get details about a reservation offering,Read,offering*,,
47,DescribeReservation,Grants permission to get details about a reservation,Read,reservation*,,
48,DescribeSchedule,Grants permission to view a list of actions scheduled on a channel,Read,channel*,,
49,ListChannels,Grants permission to list channels,List,,,
50,ListInputDeviceTransfers,Grants permission to list input device transfers,List,,,
51,ListInputDevices,Grants permission to list input devices,List,,,
52,ListInputSecurityGroups,Grants permission to list input security groups,List,,,
53,ListInputs,Grants permission to list inputs,List,,,
54,ListMultiplexPrograms,Grants permission to list multiplex programs,List,,,
55,ListMultiplexes,Grants permission to list multiplexes,List,,,
56,ListOfferings,Grants permission to list reservation offerings,List,,,
57,ListReservations,Grants permission to list reservations,List,,,
58,ListTagsForResource,"Grants permission to list tags for channels, inputs, input security groups, multiplexes, and reservations",List,channel,,
59,ListTagsForResource,"Grants permission to list tags for channels, inputs, input security groups, multiplexes, and reservations",List,input,,
60,ListTagsForResource,"Grants permission to list tags for channels, inputs, input security groups, multiplexes, and reservations",List,input-security-group,,
61,ListTagsForResource,"Grants permission to list tags for channels, inputs, input security groups, multiplexes, and reservations",List,multiplex,,
62,ListTagsForResource,"Grants permission to list tags for channels, inputs, input security groups, multiplexes, and reservations",List,reservation,,
63,PurchaseOffering,Grants permission to purchase a reservation offering,Write,offering*,,
64,PurchaseOffering,Grants permission to purchase a reservation offering,Write,reservation*,,
65,PurchaseOffering,Grants permission to purchase a reservation offering,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
66,RebootInputDevice,Grants permission to reboot an input device,Write,input-device*,,
67,RejectInputDeviceTransfer,Grants permission to reject an input device transfer,Write,input-device*,,
68,StartChannel,Grants permission to start a channel,Write,channel*,,
69,StartInputDeviceMaintenanceWindow,Grants permission to start a maintenance window for an input device,Write,input-device*,,
70,StartMultiplex,Grants permission to start a multiplex,Write,multiplex*,,
71,StopChannel,Grants permission to stop a channel,Write,channel*,,
72,StopMultiplex,Grants permission to stop a multiplex,Write,multiplex*,,
73,TransferInputDevice,Grants permission to transfer an input device,Write,input-device*,,
74,UpdateChannel,Grants permission to update a channel,Write,channel*,,
75,UpdateChannelClass,Grants permission to update the class of a channel,Write,channel*,,
76,UpdateInput,Grants permission to update an input,Write,input*,,
77,UpdateInputDevice,Grants permission to update an input device,Write,input-device*,,
78,UpdateInputSecurityGroup,Grants permission to update an input security group,Write,input-security-group*,,
79,UpdateInputSecurityGroup,Grants permission to update an input security group,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
80,UpdateMultiplex,Grants permission to update a multiplex,Write,multiplex*,,
81,UpdateMultiplexProgram,Grants permission to update a multiplex program,Write,multiplex*,,
82,UpdateReservation,Grants permission to update a reservation,Write,reservation*,,
