,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
120,UntagResource,Grants permission to remove tags from a resource,Tagging,campaigns,,
121,UntagResource,Grants permission to remove tags from a resource,Tagging,segments,,
122,UntagResource,Grants permission to remove tags from a resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
123,UpdateAdmChannel,Grants permission to update the Amazon Device Messaging (ADM) channel for an app,Write,apps*,,
124,UpdateApnsChannel,Grants permission to update the Apple Push Notification service (APNs) channel for an app,Write,apps*,,
125,UpdateApnsSandboxChannel,Grants permission to update the Apple Push Notification service (APNs) sandbox channel for an app,Write,apps*,,
126,UpdateApnsVoipChannel,Grants permission to update the Apple Push Notification service (APNs) VoIP channel for an app,Write,apps*,,
127,UpdateApnsVoipSandboxChannel,Grants permission to update the Apple Push Notification service (APNs) VoIP sandbox channel for an app,Write,apps*,,
128,UpdateApplicationSettings,Grants permission to update the default settings for an app,Write,apps*,,
129,UpdateBaiduChannel,Grants permission to update the Baidu channel for an app,Write,apps*,,
130,UpdateCampaign,Grants permission to update a specific campaign,Write,apps*,,
131,UpdateCampaign,Grants permission to update a specific campaign,Write,campaigns*,,
132,UpdateCampaign,Grants permission to update a specific campaign,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
133,UpdateEmailChannel,Grants permission to update the email channel for an app,Write,apps*,,
134,UpdateEmailTemplate,Grants permission to update a specific email template under the same version or generate a new version,Write,templates*,,
135,UpdateEmailTemplate,Grants permission to update a specific email template under the same version or generate a new version,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
136,UpdateEndpoint,Grants permission to create an endpoint or update the information for an endpoint,Write,apps*,,
137,UpdateEndpointsBatch,Grants permission to create or update endpoints as a batch operation,Write,apps*,,
138,UpdateGcmChannel,Grants permission to update the Firebase Cloud Messaging (FCM) or Google Cloud Messaging (GCM) API key that allows to send push notifications to your Android app,Write,apps*,,
139,UpdateInAppTemplate,Grants permission to update a specific in-app message template under the same version or generate a new version,Write,templates*,,
140,UpdateInAppTemplate,Grants permission to update a specific in-app message template under the same version or generate a new version,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
141,UpdateJourney,Grants permission to update a specific journey,Write,apps*,,
142,UpdateJourney,Grants permission to update a specific journey,Write,journeys*,,
143,UpdateJourney,Grants permission to update a specific journey,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
144,UpdateJourneyState,Grants permission to update a specific journey state,Write,apps*,,
145,UpdateJourneyState,Grants permission to update a specific journey state,Write,journeys*,,
146,UpdateJourneyState,Grants permission to update a specific journey state,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
147,UpdatePushTemplate,Grants permission to update a specific push notification template under the same version or generate a new version,Write,templates*,,
148,UpdatePushTemplate,Grants permission to update a specific push notification template under the same version or generate a new version,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
149,UpdateRecommenderConfiguration,Grants permission to update an Amazon Pinpoint configuration for a recommender model,Write,recommenders*,,
150,UpdateSegment,Grants permission to update a specific segment,Write,apps*,,
151,UpdateSegment,Grants permission to update a specific segment,Write,segments*,,
152,UpdateSegment,Grants permission to update a specific segment,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
153,UpdateSmsChannel,Grants permission to update the SMS channel for an app,Write,apps*,,
154,UpdateSmsTemplate,Grants permission to update a specific sms message template under the same version or generate a new version,Write,templates*,,
155,UpdateSmsTemplate,Grants permission to update a specific sms message template under the same version or generate a new version,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
156,UpdateTemplateActiveVersion,Grants permission to update the active version parameter of a specific template,Write,templates*,,
157,UpdateVoiceChannel,Grants permission to update the Voice channel for an app,Write,apps*,,
158,UpdateVoiceTemplate,Grants permission to update a specific voice message template under the same version or generate a new version,Write,templates*,,
159,UpdateVoiceTemplate,Grants permission to update a specific voice message template under the same version or generate a new version,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
160,VerifyOTPMessage,Grants permission to check the validity of One-Time Passwords (OTPs),Write,apps*,,
