,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
26,CreateDomainEntry,"Grants permission to create one or more DNS record entries for a domain resource: Address (A), canonical name (CNAME), mail exchanger (MX), name server (NS), start of authority (SOA), service locator (SRV), or text (TXT)",Write,Domain*,,
27,CreateInstanceSnapshot,Grants permission to create an instance snapshot,Write,Instance*,,
28,CreateInstanceSnapshot,Grants permission to create an instance snapshot,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
29,CreateInstances,Grants permission to create one or more instances,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
30,CreateInstancesFromSnapshot,Grants permission to create one or more instances based on an instance snapshot,Write,InstanceSnapshot*,,
31,CreateInstancesFromSnapshot,Grants permission to create one or more instances based on an instance snapshot,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
32,CreateKeyPair,Grants permission to create a key pair used to authenticate and connect to an instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
33,CreateLoadBalancer,Grants permission to create a load balancer,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
34,CreateLoadBalancerTlsCertificate,Grants permission to create a load balancer TLS certificate,Write,LoadBalancer*,,
35,CreateRelationalDatabase,Grants permission to create a new relational database,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
36,CreateRelationalDatabaseFromSnapshot,Grants permission to create a new relational database from a snapshot,Write,RelationalDatabaseSnapshot*,,
37,CreateRelationalDatabaseFromSnapshot,Grants permission to create a new relational database from a snapshot,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
38,CreateRelationalDatabaseSnapshot,Grants permission to create a relational database snapshot,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
39,DeleteAlarm,Grants permission to delete an alarm,Write,Alarm*,,
40,DeleteAutoSnapshot,Grants permission to delete an automatic snapshot of an instance or disk,Write,,,
41,DeleteBucket,Grants permission to delete an Amazon Lightsail bucket,Write,Bucket*,,
42,DeleteBucketAccessKey,Grants permission to delete an access key for the specified Amazon Lightsail bucket,Write,Bucket*,,
43,DeleteCertificate,Grants permission to delete an SSL/TLS certificate,Write,Certificate*,,
44,DeleteContactMethod,Grants permission to delete a contact method,Write,,,
45,DeleteContainerImage,Grants permission to delete a container image that is registered to your Amazon Lightsail container service,Write,ContainerService*,,
46,DeleteContainerService,Grants permission to delete your Amazon Lightsail container service,Write,ContainerService*,,
47,DeleteDisk,Grants permission to delete a disk,Write,Disk*,,
48,DeleteDiskSnapshot,Grants permission to delete a disk snapshot,Write,DiskSnapshot*,,
49,DeleteDistribution,Grants permission to delete your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
50,DeleteDomain,Grants permission to delete a domain resource and all of its DNS records,Write,Domain*,,
51,DeleteDomainEntry,Grants permission to delete a DNS record entry for a domain resource,Write,Domain*,,
52,DeleteInstance,Grants permission to delete an instance,Write,Instance*,,
53,DeleteInstanceSnapshot,Grants permission to delete an instance snapshot,Write,InstanceSnapshot*,,
54,DeleteKeyPair,Grants permission to delete a key pair used to authenticate and connect to an instance,Write,KeyPair*,,
55,DeleteKnownHostKeys,Grants permission to delete the known host key or certificate used by the Amazon Lightsail browser-based SSH or RDP clients to authenticate an instance,Write,Instance*,,
56,DeleteLoadBalancer,Grants permission to delete a load balancer,Write,LoadBalancer*,,
57,DeleteLoadBalancerTlsCertificate,Grants permission to delete a load balancer TLS certificate,Write,LoadBalancer*,,
58,DeleteRelationalDatabase,Grants permission to delete a relational database,Write,RelationalDatabase*,,
59,DeleteRelationalDatabaseSnapshot,Grants permission to delete a relational database snapshot,Write,RelationalDatabaseSnapshot*,,
60,DetachCertificateFromDistribution,Grants permission to detach an SSL/TLS certificate from your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
61,DetachDisk,Grants permission to detach a disk from an instance,Write,Disk*,,
62,DetachInstancesFromLoadBalancer,Grants permission to detach one or more instances from a load balancer,Write,LoadBalancer*,,
63,DetachStaticIp,Grants permission to detach a static IP from an instance to which it is attached,Write,StaticIp*,,
64,DisableAddOn,Grants permission to disable an add-on for an Amazon Lightsail resource,Write,,,
65,DownloadDefaultKeyPair,Grants permission to download the default key pair used to authenticate and connect to instances in a specific AWS Region,Write,,,
66,EnableAddOn,Grants permission to enable or modify an add-on for an Amazon Lightsail resource,Write,,,
67,ExportSnapshot,Grants permission to export an Amazon Lightsail snapshot to Amazon EC2,Write,DiskSnapshot,,iam:CreateServiceLinkedRole  iam:PutRolePolicy
68,ExportSnapshot,Grants permission to export an Amazon Lightsail snapshot to Amazon EC2,Write,InstanceSnapshot,,
69,GetActiveNames,Grants permission to get the names of all active (not deleted) resources,Read,,,
70,GetAlarms,Grants permission to view information about the configured alarms,Read,,,
71,GetAutoSnapshots,Grants permission to view the available automatic snapshots for an instance or disk,Read,,,
72,GetBlueprints,"Grants permission to get a list of instance images, or blueprints. You can use a blueprint to create a new instance already running a specific operating system, as well as a pre-installed application or development stack. The software that runs on your instance depends on the blueprint you define when creating the instance",Read,,,
73,GetBucketAccessKeys,Grants permission to get the existing access key IDs for the specified Amazon Lightsail bucket,Read,,,
74,GetBucketBundles,Grants permission to get the bundles that can be applied to an Amazon Lightsail bucket,Read,,,
75,GetBucketMetricData,Grants permission to get the data points of a specific metric for an Amazon Lightsail bucket,Read,,,
76,GetBuckets,Grants permission to get information about one or more Amazon Lightsail buckets,Read,,,
77,GetBundles,"Grants permission to get a list of instance bundles. You can use a bundle to create a new instance with a set of performance specifications, such as CPU count, disk size, RAM size, and network transfer allowance. The cost of your instance depends on the bundle you define when creating the instance",Read,,,
78,GetCertificates,Grants permission to view information about one or more Amazon Lightsail SSL/TLS certificates,Read,,,
79,GetCloudFormationStackRecords,Grants permission to get information about all CloudFormation stacks used to create Amazon EC2 resources from exported Amazon Lightsail snapshots,Read,,,
80,GetContactMethods,Grants permission to view information about the configured contact methods,Read,,,
81,GetContainerAPIMetadata,"Grants permission to view information about Amazon Lightsail containers, such as the current version of the Lightsail Control (lightsailctl) plugin",Read,,,
82,GetContainerImages,Grants permission to view the container images that are registered to your Amazon Lightsail container service,Read,,,
83,GetContainerLog,Grants permission to view the log events of a container of your Amazon Lightsail container service,Read,,,
84,GetContainerServiceDeployments,Grants permission to view the deployments for your Amazon Lightsail container service,Read,,,
85,GetContainerServiceMetricData,Grants permission to view the data points of a specific metric of your Amazon Lightsail container service,Read,,,
86,GetContainerServicePowers,Grants permission to view the list of powers that can be specified for your Amazon Lightsail container services,Read,,,
87,GetContainerServices,Grants permission to view information about one or more of your Amazon Lightsail container services,Read,,,
88,GetDisk,Grants permission to get information about a disk,Read,,,
89,GetDiskSnapshot,Grants permission to get information about a disk snapshot,Read,,,
90,GetDiskSnapshots,Grants permission to get information about all disk snapshots,Read,,,
91,GetDisks,Grants permission to get information about all disks,Read,,,
92,GetDistributionBundles,Grants permission to view the list of bundles that can be applied to you Amazon Lightsail content delivery network (CDN) distributions,Read,,,
93,GetDistributionLatestCacheReset,Grants permission to view the timestamp and status of the last cache reset of a specific Amazon Lightsail content delivery network (CDN) distribution,Read,,,
94,GetDistributionMetricData,Grants permission to view the data points of a specific metric for an Amazon Lightsail content delivery network (CDN) distribution,Read,,,
95,GetDistributions,Grants permission to view information about one or more of your Amazon Lightsail content delivery network (CDN) distributions,Read,,,
96,GetDomain,Grants permission to get DNS records for a domain resource,Read,,,
97,GetDomains,Grants permission to get DNS records for all domain resources,Read,,,
98,GetExportSnapshotRecords,Grants permission to get information about all records of exported Amazon Lightsail snapshots to Amazon EC2,Read,,,
99,GetInstance,Grants permission to get information about an instance,Read,,,
100,GetInstanceAccessDetails,Grants permission to get temporary keys you can use to authenticate and connect to an instance,Write,Instance*,,
101,GetInstanceMetricData,Grants permission to get the data points for the specified metric of an instance,Read,,,
102,GetInstancePortStates,Grants permission to get the port states of an instance,Read,,,
103,GetInstanceSnapshot,Grants permission to get information about an instance snapshot,Read,,,
104,GetInstanceSnapshots,Grants permission to get information about all instance snapshots,Read,,,
105,GetInstanceState,Grants permission to get the state of an instance,Read,,,
106,GetInstances,Grants permission to get information about all instances,Read,,,
107,GetKeyPair,Grants permission to get information about a key pair,Read,,,
108,GetKeyPairs,Grants permission to get information about all key pairs,Read,,,
109,GetLoadBalancer,Grants permission to get information about a load balancer,Read,,,
110,GetLoadBalancerMetricData,Grants permission to get the data points for the specified metric of a load balancer,Read,,,
111,GetLoadBalancerTlsCertificates,Grants permission to get information about a load balancer's TLS certificates,Read,,,
112,GetLoadBalancerTlsPolicies,Grants permission to get a list of TLS security policies that you can apply to Lightsail load balancers,Read,,,
113,GetLoadBalancers,Grants permission to get information about load balancers,Read,,,
114,GetOperation,"Grants permission to get information about an operation. Operations include events such as when you create an instance, allocate a static IP, attach a static IP, and so on",Read,,,
115,GetOperations,"Grants permission to get information about all operations. Operations include events such as when you create an instance, allocate a static IP, attach a static IP, and so on",Read,,,
116,GetOperationsForResource,Grants permission to get operations for a resource,Read,,,
117,GetRegions,Grants permission to get a list of all valid AWS Regions for Amazon Lightsail,Read,,,
118,GetRelationalDatabase,Grants permission to get information about a relational database,Read,,,
119,GetRelationalDatabaseBlueprints,"Grants permission to get a list of relational database images, or blueprints. You can use a blueprint to create a new database running a specific database engine. The database engine that runs on your database depends on the blueprint you define when creating the relational database",Read,,,
120,GetRelationalDatabaseBundles,"Grants permission to get a list of relational database bundles. You can use a bundle to create a new database with a set of performance specifications, such as CPU count, disk size, RAM size, network transfer allowance, and standard of high availability. The cost of your database depends on the bundle you define when creating the relational database",Read,,,
121,GetRelationalDatabaseEvents,Grants permission to get events for a relational database,Read,,,
122,GetRelationalDatabaseLogEvents,Grants permission to get events for the specified log stream of a relational database,Read,,,
123,GetRelationalDatabaseLogStreams,Grants permission to get the log streams available for a relational database,Read,,,
124,GetRelationalDatabaseMasterUserPassword,Grants permission to get the master user password of a relational database,Write,RelationalDatabase*,,
125,GetRelationalDatabaseMetricData,Grants permission to get the data points for the specified metric of a relational database,Read,,,
126,GetRelationalDatabaseParameters,Grants permission to get the parameters of a relational database,Read,,,
127,GetRelationalDatabaseSnapshot,Grants permission to get information about a relational database snapshot,Read,,,
128,GetRelationalDatabaseSnapshots,Grants permission to get information about all relational database snapshots,Read,,,
129,GetRelationalDatabases,Grants permission to get information about all relational databases,Read,,,
130,GetStaticIp,Grants permission to get information about a static IP,Read,,,
131,GetStaticIps,Grants permission to get information about all static IPs,Read,,,
132,ImportKeyPair,Grants permission to import a public key from a key pair,Write,,,
133,IsVpcPeered,Grants permission to get a boolean value indicating whether the Amazon Lightsail virtual private cloud (VPC) is peered,Read,,,
134,OpenInstancePublicPorts,"Grants permission to add, or open a public port of an instance",Write,Instance*,,
135,PeerVpc,Grants permission to try to peer the Amazon Lightsail virtual private cloud (VPC) with the default VPC,Write,,,
136,PutAlarm,"Grants permission to creates or update an alarm, and associate it with the specified metric",Write,Alarm*,,
137,PutInstancePublicPorts,"Grants permission to set the specified open ports for an instance, and closes all ports for every protocol not included in the request",Write,Instance*,,
138,RebootInstance,Grants permission to reboot an instance that is in a running state,Write,Instance*,,
139,RebootRelationalDatabase,Grants permission to reboot a relational database that is in a running state,Write,RelationalDatabase*,,
140,RegisterContainerImage,Grants permission to register a container image to your Amazon Lightsail container service,Write,ContainerService*,,
141,ReleaseStaticIp,Grants permission to delete a static IP,Write,StaticIp*,,
142,ResetDistributionCache,Grants permission to delete currently cached content from your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
143,SendContactMethodVerification,Grants permission to send a verification request to an email contact method to ensure it's owned by the requester,Write,,,
144,SetIpAddressType,Grants permission to set the IP address type for a Amazon Lightsail resource,Write,Distribution,,
145,SetIpAddressType,Grants permission to set the IP address type for a Amazon Lightsail resource,Write,Instance,,
146,SetIpAddressType,Grants permission to set the IP address type for a Amazon Lightsail resource,Write,LoadBalancer,,
147,SetResourceAccessForBucket,Grants permission to set the Amazon Lightsail resources that can access the specified Amazon Lightsail bucket,Write,Bucket*,,
148,SetResourceAccessForBucket,Grants permission to set the Amazon Lightsail resources that can access the specified Amazon Lightsail bucket,Write,Instance*,,
149,StartInstance,Grants permission to start an instance that is in a stopped state,Write,Instance*,,
150,StartRelationalDatabase,Grants permission to start a relational database that is in a stopped state,Write,RelationalDatabase*,,
151,StopInstance,Grants permission to stop an instance that is in a running state,Write,Instance*,,
152,StopRelationalDatabase,Grants permission to stop a relational database that is in a running state,Write,RelationalDatabase*,,
153,TagResource,Grants permission to tag a resource,Tagging,Bucket,,
154,TagResource,Grants permission to tag a resource,Tagging,Certificate,,
155,TagResource,Grants permission to tag a resource,Tagging,ContainerService,,
156,TagResource,Grants permission to tag a resource,Tagging,Disk,,
157,TagResource,Grants permission to tag a resource,Tagging,DiskSnapshot,,
158,TagResource,Grants permission to tag a resource,Tagging,Distribution,,
159,TagResource,Grants permission to tag a resource,Tagging,Domain,,
160,TagResource,Grants permission to tag a resource,Tagging,Instance,,
161,TagResource,Grants permission to tag a resource,Tagging,InstanceSnapshot,,
162,TagResource,Grants permission to tag a resource,Tagging,KeyPair,,
163,TagResource,Grants permission to tag a resource,Tagging,LoadBalancer,,
164,TagResource,Grants permission to tag a resource,Tagging,RelationalDatabase,,
165,TagResource,Grants permission to tag a resource,Tagging,RelationalDatabaseSnapshot,,
166,TagResource,Grants permission to tag a resource,Tagging,StaticIp,,
167,TagResource,Grants permission to tag a resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
168,TestAlarm,"Grants permission to test an alarm by displaying a banner on the Amazon Lightsail console or if a notification trigger is configured for the specified alarm, by sending a notification to the notification protocol",Write,Alarm*,,
169,UnpeerVpc,Grants permission to try to unpeer the Amazon Lightsail virtual private cloud (VPC) from the default VPC,Write,,,
170,UntagResource,Grants permission to untag a resource,Tagging,Bucket,,
171,UntagResource,Grants permission to untag a resource,Tagging,Certificate,,
172,UntagResource,Grants permission to untag a resource,Tagging,ContainerService,,
173,UntagResource,Grants permission to untag a resource,Tagging,Disk,,
174,UntagResource,Grants permission to untag a resource,Tagging,DiskSnapshot,,
175,UntagResource,Grants permission to untag a resource,Tagging,Distribution,,
176,UntagResource,Grants permission to untag a resource,Tagging,Domain,,
177,UntagResource,Grants permission to untag a resource,Tagging,Instance,,
178,UntagResource,Grants permission to untag a resource,Tagging,InstanceSnapshot,,
179,UntagResource,Grants permission to untag a resource,Tagging,KeyPair,,
180,UntagResource,Grants permission to untag a resource,Tagging,LoadBalancer,,
181,UntagResource,Grants permission to untag a resource,Tagging,RelationalDatabase,,
182,UntagResource,Grants permission to untag a resource,Tagging,RelationalDatabaseSnapshot,,
183,UntagResource,Grants permission to untag a resource,Tagging,StaticIp,,
184,UntagResource,Grants permission to untag a resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
185,UpdateBucket,Grants permission to update an existing Amazon Lightsail bucket,Write,Bucket*,,
186,UpdateBucketBundle,"Grants permission to update the bundle, or storage plan, of an existing Amazon Lightsail bucket",Write,Bucket*,,
187,UpdateContainerService,"Grants permission to update the configuration of your Amazon Lightsail container service, such as its power, scale, and public domain names",Write,ContainerService*,,
188,UpdateDistribution,Grants permission to update an existing Amazon Lightsail content delivery network (CDN) distribution or its configuration,Write,Distribution*,,
189,UpdateDistributionBundle,Grants permission to update the bundle of your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
190,UpdateDomainEntry,Grants permission to update a domain recordset after it is created,Write,Domain*,,
191,UpdateInstanceMetadataOptions,Grants permission to update metadata options for an instance,Write,Instance*,,
192,UpdateLoadBalancerAttribute,"Grants permission to update a load balancer attribute, such as the health check path and session stickiness",Write,LoadBalancer*,,
193,UpdateRelationalDatabase,Grants permission to update a relational database,Write,RelationalDatabase*,,
194,UpdateRelationalDatabaseParameters,Grants permission to update the parameters of a relational database,Write,RelationalDatabase*,,
