,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
45,ESHttpDelete,Grants permission to send HTTP DELETE requests to the OpenSearch APIs,Write,domain,,
46,ESHttpGet,Grants permission to send HTTP GET requests to the OpenSearch APIs,Read,domain,,
47,ESHttpHead,Grants permission to send HTTP HEAD requests to the OpenSearch APIs,Read,domain,,
48,ESHttpPatch,Grants permission to send HTTP PATCH requests to the OpenSearch APIs,Write,domain,,
49,ESHttpPost,Grants permission to send HTTP POST requests to the OpenSearch APIs,Write,domain,,
50,ESHttpPut,Grants permission to send HTTP PUT requests to the OpenSearch APIs,Write,domain,,
51,GetCompatibleElasticsearchVersions,Grants permission to fetch a list of compatible OpenSearch and Elasticsearch versions to which an OpenSearch Service domain can be upgraded. This permission is deprecated. Use GetCompatibleVersions instead,List,domain*,,
52,GetCompatibleVersions,Grants permission to fetch list of compatible engine versions to which an OpenSearch Service domain can be upgraded,List,domain*,,
53,GetPackageVersionHistory,Grants permission to fetch the version history for a package,Read,,,
54,GetUpgradeHistory,Grants permission to fetch the upgrade history of a given OpenSearch Service domain,Read,domain*,,
55,GetUpgradeStatus,Grants permission to fetch the upgrade status of a given OpenSearch Service domain,Read,domain*,,
56,ListDomainNames,Grants permission to display the names of all OpenSearch Service domains that the current user owns,List,,,
57,ListDomainsForPackage,Grants permission to list all OpenSearch Service domains that a package is associated with,List,,,
58,ListElasticsearchInstanceTypeDetails,Grants permission to list all instance types and available features for a given OpenSearch version. This permission is deprecated. Use ListInstanceTypeDetails instead,List,,,
59,ListElasticsearchInstanceTypes,Grants permission to list all EC2 instance types that are supported for a given OpenSearch version,List,,,
60,ListElasticsearchVersions,Grants permission to list all supported OpenSearch versions on Amazon OpenSearch Service. This permission is deprecated. Use ListVersions instead,List,,,
61,ListInstanceTypeDetails,Grants permission to list all instance types and available features for a given OpenSearch or Elasticsearch version,List,,,
62,ListPackagesForDomain,Grants permission to list all packages associated with the OpenSearch Service domain,List,domain*,,
63,ListTags,Grants permission to display all resource tags for an OpenSearch Service domain,Read,domain*,,
64,ListVersions,Grants permission to list all supported OpenSearch and Elasticsearch versions in Amazon OpenSearch Service,List,,,
65,PurchaseReservedElasticsearchInstanceOffering,Grants permission to purchase OpenSearch Service Reserved Instances. This permission is deprecated. Use PurchaseReservedInstanceOffering instead,Write,,,
66,PurchaseReservedInstanceOffering,Grants permission to purchase OpenSearch reserved instances,Write,,,
67,RejectInboundConnection,Grants permission to the destination domain owner to reject an inbound cross-cluster search connection request,Write,,,
68,RejectInboundCrossClusterSearchConnection,Grants permission to the destination domain owner to reject an inbound cross-cluster search connection request. This permission is deprecated. Use RejectInboundConnection instead,Write,,,
69,RemoveTags,Grants permission to remove resource tags from an OpenSearch Service domain,Tagging,domain*,,
70,RemoveTags,Grants permission to remove resource tags from an OpenSearch Service domain,Tagging,,aws:TagKeys,
71,StartElasticsearchServiceSoftwareUpdate,Grants permission to start a service software update of a domain. This permission is deprecated. Use StartServiceSoftwareUpdate instead,Write,domain*,,
72,StartServiceSoftwareUpdate,Grants permission to start a service software update of a domain,Write,domain*,,
73,UpdateDomainConfig,"Grants permission to modify the configuration of an OpenSearch Service domain, such as the instance type or number of instances",Write,domain*,,
74,UpdateElasticsearchDomainConfig,"Grants permission to modify the configuration of an OpenSearch Service domain, such as the instance type or number of instances. This permission is deprecated. Use UpdateDomainConfig instead",Write,domain*,,
75,UpdatePackage,Grants permission to update a package for use with OpenSearch Service domains,Write,,,
76,UpgradeDomain,Grants permission to initiate upgrade of an OpenSearch Service domain to a given version,Write,domain*,,
77,UpgradeElasticsearchDomain,Grants permission to initiate upgrade of an OpenSearch Service domain to a specified version. This permission is deprecated. Use UpgradeDomain instead,Write,domain*,,
