,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
47,GetTrafficPolicyInstance,Grants permission to get information about a specified traffic policy instance,Read,trafficpolicyinstance*,,
48,GetTrafficPolicyInstanceCount,Grants permission to get the number of traffic policy instances that are associated with the current AWS account,Read,,,
49,ListCidrBlocks,Grants permission to get a list of the CIDR blocks within a specified CIDR collection,List,cidrcollection*,,
50,ListCidrCollections,Grants permission to get a list of the CIDR collections that are associated with the current AWS account,List,,,
51,ListCidrLocations,Grants permission to get a list of the CIDR locations that belong to a specified CIDR collection,List,cidrcollection*,,
52,ListGeoLocations,Grants permission to get a list of geographic locations that Route 53 supports for geolocation,Read,,,
53,ListHealthChecks,Grants permission to get a list of the health checks that are associated with the current AWS account,Read,,,
54,ListHostedZones,Grants permission to get a list of the public and private hosted zones that are associated with the current AWS account,List,,,
55,ListHostedZonesByName,"Grants permission to get a list of your hosted zones in lexicographic order. Hosted zones are sorted by name with the labels reversed, for example, com.example.www",List,,,
56,ListHostedZonesByVPC,Grants permission to get a list of all the private hosted zones that a specified VPC is associated with,List,,,ec2:DescribeVpcs
57,ListQueryLoggingConfigs,Grants permission to list the configurations for DNS query logging that are associated with the current AWS account or the configuration that is associated with a specified hosted zone,List,hostedzone,,
58,ListResourceRecordSets,Grants permission to list the records in a specified hosted zone,List,hostedzone*,,
59,ListReusableDelegationSets,Grants permission to list the reusable delegation sets that are associated with the current AWS account.,Read,,,
60,ListTagsForResource,Grants permission to list tags for one health check or hosted zone,Read,healthcheck,,
61,ListTagsForResource,Grants permission to list tags for one health check or hosted zone,Read,hostedzone,,
62,ListTagsForResources,Grants permission to list tags for up to 10 health checks or hosted zones,Read,healthcheck,,
63,ListTagsForResources,Grants permission to list tags for up to 10 health checks or hosted zones,Read,hostedzone,,
64,ListTrafficPolicies,Grants permission to get information about the latest version for every traffic policy that is associated with the current AWS account. Policies are listed in the order in which they were created,List,,,
65,ListTrafficPolicyInstances,Grants permission to get information about the traffic policy instances that you created by using the current AWS account,Read,,,
66,ListTrafficPolicyInstancesByHostedZone,Grants permission to get information about the traffic policy instances that you created in a specified hosted zone,List,hostedzone*,,
67,ListTrafficPolicyInstancesByPolicy,Grants permission to get information about the traffic policy instances that you created using a specified traffic policy version,List,trafficpolicy*,,
68,ListTrafficPolicyVersions,Grants permission to get information about all the versions for a specified traffic policy,List,trafficpolicy*,,
69,ListVPCAssociationAuthorizations,Grants permission to get a list of the VPCs that were created by other accounts and that can be associated with a specified hosted zone,List,hostedzone*,,
70,TestDNSAnswer,Grants permission to get the value that Route 53 returns in response to a DNS query for a specified record name and type,Read,,,
71,UpdateHealthCheck,Grants permission to update an existing health check,Write,healthcheck*,,
72,UpdateHostedZoneComment,Grants permission to update the comment for a specified hosted zone,Write,hostedzone*,,
73,UpdateTrafficPolicyComment,Grants permission to update the comment for a specified traffic policy version,Write,trafficpolicy*,,
74,UpdateTrafficPolicyInstance,Grants permission to update the records in a specified hosted zone that were created based on the settings in a specified traffic policy version,Write,trafficpolicyinstance*,,
