,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
40,CreateInstance,Grants permission to create a new Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,ds:AuthorizeApplication  ds:CheckAlias  ds:CreateAlias  ds:CreateDirectory  ds:CreateIdentityPoolDirectory  ds:DeleteDirectory  ds:DescribeDirectories  ds:UnauthorizeApplication  iam:AttachRolePolicy  iam:CreateServiceLinkedRole  iam:PutRolePolicy
41,CreateIntegrationAssociation,Grants permission to create an integration association with an Amazon Connect instance,Write,instance*,,app-integrations:CreateEventIntegrationAssociation  cases:GetDomain  connect:DescribeInstance  ds:DescribeDirectories  events:PutRule  events:PutTargets  iam:AttachRolePolicy  iam:CreateServiceLinkedRole  iam:PutRolePolicy  mobiletargeting:GetApp  voiceid:DescribeDomain  wisdom:GetAssistant  wisdom:GetKnowledgeBase
42,CreateIntegrationAssociation,Grants permission to create an integration association with an Amazon Connect instance,Write,integration-association*,,
43,CreateIntegrationAssociation,Grants permission to create an integration association with an Amazon Connect instance,Write,,connect:InstanceId  aws:RequestTag/${TagKey}  aws:TagKeys,
44,CreateQueue,Grants permission to create a queue in an Amazon Connect instance,Write,hours-of-operation*,,
45,CreateQueue,Grants permission to create a queue in an Amazon Connect instance,Write,queue*,,
46,CreateQueue,Grants permission to create a queue in an Amazon Connect instance,Write,contact-flow,,
47,CreateQueue,Grants permission to create a queue in an Amazon Connect instance,Write,phone-number,,
48,CreateQueue,Grants permission to create a queue in an Amazon Connect instance,Write,quick-connect,,
49,CreateQueue,Grants permission to create a queue in an Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
50,CreateQuickConnect,Grants permission to create a quick connect in an Amazon Connect instance,Write,quick-connect*,,
51,CreateQuickConnect,Grants permission to create a quick connect in an Amazon Connect instance,Write,contact-flow,,
52,CreateQuickConnect,Grants permission to create a quick connect in an Amazon Connect instance,Write,queue,,
53,CreateQuickConnect,Grants permission to create a quick connect in an Amazon Connect instance,Write,user,,
54,CreateQuickConnect,Grants permission to create a quick connect in an Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
55,CreateRoutingProfile,Grants permission to create a routing profile in an Amazon Connect instance,Write,queue*,,
56,CreateRoutingProfile,Grants permission to create a routing profile in an Amazon Connect instance,Write,routing-profile*,,
57,CreateRoutingProfile,Grants permission to create a routing profile in an Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
58,CreateSecurityProfile,Grants permission to create a security profile for the specified Amazon Connect instance,Write,security-profile*,,
59,CreateSecurityProfile,Grants permission to create a security profile for the specified Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
60,CreateTaskTemplate,Grants permission to create a task template in an Amazon Connect instance,Write,task-template*,,
61,CreateTrafficDistributionGroup,Grants permission to create a traffic distribution group,Write,instance*,,
62,CreateTrafficDistributionGroup,Grants permission to create a traffic distribution group,Write,traffic-distribution-group*,,
63,CreateTrafficDistributionGroup,Grants permission to create a traffic distribution group,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
64,CreateUseCase,Grants permission to create a use case for an integration association,Write,instance*,,connect:DescribeInstance  ds:DescribeDirectories
65,CreateUseCase,Grants permission to create a use case for an integration association,Write,integration-association*,,
66,CreateUseCase,Grants permission to create a use case for an integration association,Write,use-case*,,
67,CreateUseCase,Grants permission to create a use case for an integration association,Write,,connect:InstanceId  aws:RequestTag/${TagKey}  aws:TagKeys,
68,CreateUser,Grants permission to create a user for the specified Amazon Connect instance,Write,routing-profile*,,
69,CreateUser,Grants permission to create a user for the specified Amazon Connect instance,Write,security-profile*,,
70,CreateUser,Grants permission to create a user for the specified Amazon Connect instance,Write,user*,,
71,CreateUser,Grants permission to create a user for the specified Amazon Connect instance,Write,hierarchy-group,,
72,CreateUser,Grants permission to create a user for the specified Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
73,CreateUserHierarchyGroup,Grants permission to create a user hierarchy group in an Amazon Connect instance,Write,hierarchy-group,,
74,CreateUserHierarchyGroup,Grants permission to create a user hierarchy group in an Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
75,CreateVocabulary,Grants permission to create a vocabulary in an Amazon Connect instance,Write,vocabulary*,,
76,CreateVocabulary,Grants permission to create a vocabulary in an Amazon Connect instance,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  connect:InstanceId,
77,DeleteContactFlow,Grants permission to delete a contact flow in an Amazon Connect instance,Write,contact-flow*,,
78,DeleteContactFlow,Grants permission to delete a contact flow in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
79,DeleteContactFlowModule,Grants permission to delete a contact flow module in an Amazon Connect instance,Write,contact-flow-module*,,
80,DeleteContactFlowModule,Grants permission to delete a contact flow module in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
81,DeleteHoursOfOperation,Grants permission to delete hours of operation in an Amazon Connect instance,Write,hours-of-operation*,,
82,DeleteHoursOfOperation,Grants permission to delete hours of operation in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
83,DeleteInstance,"Grants permission to delete an Amazon Connect instance. When you remove an instance, the link to an existing AWS directory is also removed",Write,instance*,,ds:DeleteDirectory  ds:DescribeDirectories  ds:UnauthorizeApplication
84,DeleteInstance,"Grants permission to delete an Amazon Connect instance. When you remove an instance, the link to an existing AWS directory is also removed",Write,,connect:InstanceId  aws:ResourceTag/${TagKey},
85,DeleteIntegrationAssociation,Grants permission to delete an integration association from an Amazon Connect instance. The association must not have any use cases associated with it,Write,instance*,,app-integrations:DeleteEventIntegrationAssociation  connect:DescribeInstance  ds:DescribeDirectories  events:DeleteRule  events:ListTargetsByRule  events:RemoveTargets
86,DeleteIntegrationAssociation,Grants permission to delete an integration association from an Amazon Connect instance. The association must not have any use cases associated with it,Write,integration-association*,,
87,DeleteIntegrationAssociation,Grants permission to delete an integration association from an Amazon Connect instance. The association must not have any use cases associated with it,Write,,connect:InstanceId,
88,DeleteQuickConnect,Grants permission to delete a quick connect in an Amazon Connect instance,Write,quick-connect*,,
89,DeleteQuickConnect,Grants permission to delete a quick connect in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
90,DeleteSecurityProfile,Grants permission to delete a security profile in an Amazon Connect instance,Write,security-profile*,,
91,DeleteSecurityProfile,Grants permission to delete a security profile in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
92,DeleteTaskTemplate,Grants permission to delete a task template in an Amazon Connect instance,Write,task-template*,,
93,DeleteTaskTemplate,Grants permission to delete a task template in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
94,DeleteTrafficDistributionGroup,Grants permission to delete a traffic distribution group,Write,traffic-distribution-group*,,
95,DeleteTrafficDistributionGroup,Grants permission to delete a traffic distribution group,Write,,aws:ResourceTag/${TagKey},
96,DeleteUseCase,Grants permission to delete a use case from an integration association,Write,instance*,,connect:DescribeInstance  ds:DescribeDirectories
97,DeleteUseCase,Grants permission to delete a use case from an integration association,Write,use-case*,,
98,DeleteUseCase,Grants permission to delete a use case from an integration association,Write,,connect:InstanceId,
99,DeleteUser,Grants permission to delete a user in an Amazon Connect instance,Write,user*,,
100,DeleteUser,Grants permission to delete a user in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
101,DeleteUserHierarchyGroup,Grants permission to delete a user hierarchy group in an Amazon Connect instance,Write,hierarchy-group*,,
102,DeleteUserHierarchyGroup,Grants permission to delete a user hierarchy group in an Amazon Connect instance,Write,,connect:InstanceId,
103,DeleteVocabulary,Grants permission to delete a vocabulary in an Amazon Connect instance,Write,vocabulary*,,
104,DeleteVocabulary,Grants permission to delete a vocabulary in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
105,DescribeAgentStatus,Grants permission to describe agent status in an Amazon Connect instance,Read,agent-status*,,
106,DescribeAgentStatus,Grants permission to describe agent status in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
107,DescribeContact,Grants permission to describe a contact in an Amazon Connect instance,Read,contact*,,
108,DescribeContact,Grants permission to describe a contact in an Amazon Connect instance,Read,,connect:InstanceId,
109,DescribeContactFlow,Grants permission to describe a contact flow in an Amazon Connect instance,Read,contact-flow*,,
110,DescribeContactFlow,Grants permission to describe a contact flow in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
111,DescribeContactFlowModule,Grants permission to describe a contact flow module in an Amazon Connect instance,Read,contact-flow-module*,,
112,DescribeContactFlowModule,Grants permission to describe a contact flow module in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
113,DescribeForecastingPlanningSchedulingIntegration [permission only],"Grants permission to describe the status of forecasting, planning, and scheduling integration on an Amazon Connect instance",Read,instance*,,
114,DescribeForecastingPlanningSchedulingIntegration [permission only],"Grants permission to describe the status of forecasting, planning, and scheduling integration on an Amazon Connect instance",Read,,connect:InstanceId,
115,DescribeHoursOfOperation,Grants permission to describe hours of operation in an Amazon Connect instance,Read,hours-of-operation*,,
116,DescribeHoursOfOperation,Grants permission to describe hours of operation in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
117,DescribeInstance,Grants permission to view details of an Amazon Connect instance and is also required to create an instance,Read,instance*,,ds:DescribeDirectories
118,DescribeInstance,Grants permission to view details of an Amazon Connect instance and is also required to create an instance,Read,,connect:InstanceId  aws:ResourceTag/${TagKey},
119,DescribeInstanceAttribute,Grants permission to view the attribute details of an existing Amazon Connect instance,Read,instance*,,
120,DescribeInstanceAttribute,Grants permission to view the attribute details of an existing Amazon Connect instance,Read,,connect:AttributeType  connect:InstanceId,
121,DescribeInstanceStorageConfig,Grants permission to view the instance storage configuration for an existing Amazon Connect instance,Read,instance*,,
122,DescribeInstanceStorageConfig,Grants permission to view the instance storage configuration for an existing Amazon Connect instance,Read,,connect:StorageResourceType  connect:InstanceId,
123,DescribePhoneNumber,Grants permission to describe phone number resources in an Amazon Connect instance or traffic distribution group,Read,phone-number*,,
124,DescribePhoneNumber,Grants permission to describe phone number resources in an Amazon Connect instance or traffic distribution group,Read,,aws:ResourceTag/${TagKey},
125,DescribeQueue,Grants permission to describe a queue in an Amazon Connect instance,Read,queue*,,
126,DescribeQueue,Grants permission to describe a queue in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
127,DescribeQuickConnect,Grants permission to describe a quick connect in an Amazon Connect instance,Read,quick-connect*,,
128,DescribeQuickConnect,Grants permission to describe a quick connect in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
129,DescribeRoutingProfile,Grants permission to describe a routing profile in an Amazon Connect instance,Read,routing-profile*,,
130,DescribeRoutingProfile,Grants permission to describe a routing profile in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
131,DescribeSecurityProfile,Grants permission to describe a security profile in an Amazon Connect instance,Read,security-profile*,,
132,DescribeSecurityProfile,Grants permission to describe a security profile in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
133,DescribeTrafficDistributionGroup,Grants permission to describe a traffic distribution group,Read,traffic-distribution-group*,,
134,DescribeTrafficDistributionGroup,Grants permission to describe a traffic distribution group,Read,,aws:ResourceTag/${TagKey},
135,DescribeUser,Grants permission to describe a user in an Amazon Connect instance,Read,user*,,
136,DescribeUser,Grants permission to describe a user in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
137,DescribeUserHierarchyGroup,Grants permission to describe a hierarchy group for an Amazon Connect instance,Read,hierarchy-group*,,
138,DescribeUserHierarchyGroup,Grants permission to describe a hierarchy group for an Amazon Connect instance,Read,,connect:InstanceId,
139,DescribeUserHierarchyStructure,Grants permission to describe the hierarchy structure for an Amazon Connect instance,Read,instance*,,
140,DescribeUserHierarchyStructure,Grants permission to describe the hierarchy structure for an Amazon Connect instance,Read,,connect:InstanceId,
141,DescribeVocabulary,Grants permission to describe a vocabulary in an Amazon Connect instance,Read,vocabulary*,,
142,DescribeVocabulary,Grants permission to describe a vocabulary in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
143,DisassociateApprovedOrigin,Grants permission to disassociate approved origin for an existing Amazon Connect instance,Write,instance*,,
144,DisassociateApprovedOrigin,Grants permission to disassociate approved origin for an existing Amazon Connect instance,Write,,connect:InstanceId,
145,DisassociateBot,Grants permission to disassociate a Lex bot for an existing Amazon Connect instance,Write,instance*,,iam:AttachRolePolicy  iam:CreateServiceLinkedRole  iam:PutRolePolicy  lex:DeleteResourcePolicy  lex:UpdateResourcePolicy
146,DisassociateBot,Grants permission to disassociate a Lex bot for an existing Amazon Connect instance,Write,,connect:InstanceId,
147,DisassociateCustomerProfilesDomain,Grants permission to disassociate a Customer Profiles domain for an existing Amazon Connect instance,Write,instance*,,iam:AttachRolePolicy  iam:DeleteRolePolicy  iam:DetachRolePolicy  iam:GetPolicy  iam:GetPolicyVersion  iam:GetRolePolicy
148,DisassociateInstanceStorageConfig,Grants permission to disassociate instance storage for an existing Amazon Connect instance,Write,instance*,,
149,DisassociateInstanceStorageConfig,Grants permission to disassociate instance storage for an existing Amazon Connect instance,Write,,connect:StorageResourceType  connect:InstanceId,
150,DisassociateLambdaFunction,Grants permission to disassociate a Lambda function for an existing Amazon Connect instance,Write,instance*,,lambda:RemovePermission
151,DisassociateLambdaFunction,Grants permission to disassociate a Lambda function for an existing Amazon Connect instance,Write,,connect:InstanceId,
152,DisassociateLexBot,Grants permission to disassociate a Lex bot for an existing Amazon Connect instance,Write,instance*,,iam:AttachRolePolicy  iam:CreateServiceLinkedRole  iam:PutRolePolicy
153,DisassociateLexBot,Grants permission to disassociate a Lex bot for an existing Amazon Connect instance,Write,,connect:InstanceId,
154,DisassociatePhoneNumberContactFlow,Grants permission to disassociate contact flow resources from phone number resources in an Amazon Connect instance,Write,phone-number*,,
155,DisassociatePhoneNumberContactFlow,Grants permission to disassociate contact flow resources from phone number resources in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
156,DisassociateQueueQuickConnects,Grants permission to disassociate quick connects from a queue in an Amazon Connect instance,Write,queue*,,
157,DisassociateQueueQuickConnects,Grants permission to disassociate quick connects from a queue in an Amazon Connect instance,Write,quick-connect*,,
158,DisassociateQueueQuickConnects,Grants permission to disassociate quick connects from a queue in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
159,DisassociateRoutingProfileQueues,Grants permission to disassociate queues from a routing profile in an Amazon Connect instance,Write,routing-profile*,,
160,DisassociateRoutingProfileQueues,Grants permission to disassociate queues from a routing profile in an Amazon Connect instance,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
161,DisassociateSecurityKey,Grants permission to disassociate the security key for an existing Amazon Connect instance,Write,instance*,,
162,DisassociateSecurityKey,Grants permission to disassociate the security key for an existing Amazon Connect instance,Write,,connect:InstanceId,
163,DismissUserContact,Grants permission to dismiss terminated Contact from Agent CCP,Write,user*,,
164,DismissUserContact,Grants permission to dismiss terminated Contact from Agent CCP,Write,,aws:ResourceTag/${TagKey}  connect:InstanceId,
165,GetContactAttributes,Grants permission to retrieve the contact attributes for the specified contact,Read,contact*,,
166,GetContactAttributes,Grants permission to retrieve the contact attributes for the specified contact,Read,,connect:InstanceId,
167,GetCurrentMetricData,Grants permission to retrieve current metric data for the queues in an Amazon Connect instance,Read,queue*,,
168,GetCurrentMetricData,Grants permission to retrieve current metric data for the queues in an Amazon Connect instance,Read,,connect:InstanceId,
169,GetCurrentUserData,Grants permission to retrieve current user data in an Amazon Connect instance,Read,queue*,,
170,GetCurrentUserData,Grants permission to retrieve current user data in an Amazon Connect instance,Read,,connect:InstanceId,
171,GetFederationToken,Grants permission to federate into an Amazon Connect instance when using SAML-based authentication for identity management,Read,instance*,,
172,GetFederationToken,Grants permission to federate into an Amazon Connect instance when using SAML-based authentication for identity management,Read,,connect:InstanceId,
173,GetFederationTokens,Grants permission to federate into an Amazon Connect instance (Log in for emergency access functionality in the Amazon Connect console),Write,instance*,,connect:DescribeInstance  connect:ListInstances  ds:DescribeDirectories
174,GetMetricData,Grants permission to retrieve historical metric data for queues in an Amazon Connect instance,Read,queue*,,
175,GetMetricData,Grants permission to retrieve historical metric data for queues in an Amazon Connect instance,Read,,connect:InstanceId,
176,GetTaskTemplate,Grants permission to get details about specified task template in an Amazon Connect instance,Read,task-template*,,
177,GetTaskTemplate,Grants permission to get details about specified task template in an Amazon Connect instance,Read,,aws:ResourceTag/${TagKey}  connect:InstanceId,
178,GetTrafficDistribution,Grants permission to read traffic distribution for a traffic distribution group,List,traffic-distribution-group*,,
179,GetTrafficDistribution,Grants permission to read traffic distribution for a traffic distribution group,List,,aws:ResourceTag/${TagKey},
180,ListAgentStatuses,Grants permission to list agent statuses in an Amazon Connect instance,List,wildcard-agent-status*,,
181,ListApprovedOrigins,Grants permission to view approved origins of an existing Amazon Connect instance,List,instance*,,
182,ListApprovedOrigins,Grants permission to view approved origins of an existing Amazon Connect instance,List,,connect:InstanceId,
183,ListBots,Grants permission to view the Lex bots of an existing Amazon Connect instance,List,instance*,,
184,ListBots,Grants permission to view the Lex bots of an existing Amazon Connect instance,List,,connect:InstanceId,
185,ListContactFlowModules,Grants permission to list contact flow module resources in an Amazon Connect instance,List,instance*,,
186,ListContactFlows,Grants permission to list contact flow resources in an Amazon Connect instance,List,wildcard-contact-flow*,,
187,ListContactReferences,Grants permission to list references associated with a contact in an Amazon Connect instance,List,contact*,,
188,ListContactReferences,Grants permission to list references associated with a contact in an Amazon Connect instance,List,,connect:InstanceId,
189,ListDefaultVocabularies,Grants permission to list default vocabularies associated with a Amazon Connect instance,List,instance*,,
190,ListDefaultVocabularies,Grants permission to list default vocabularies associated with a Amazon Connect instance,List,,connect:InstanceId,
191,ListHoursOfOperations,Grants permission to list hours of operation resources in an Amazon Connect instance,List,instance*,,
192,ListHoursOfOperations,Grants permission to list hours of operation resources in an Amazon Connect instance,List,,connect:InstanceId,
193,ListInstanceAttributes,Grants permission to view the attributes of an existing Amazon Connect instance,List,instance*,,
194,ListInstanceAttributes,Grants permission to view the attributes of an existing Amazon Connect instance,List,,connect:InstanceId,
195,ListInstanceStorageConfigs,Grants permission to view storage configurations of an existing Amazon Connect instance,List,instance*,,
196,ListInstanceStorageConfigs,Grants permission to view storage configurations of an existing Amazon Connect instance,List,,connect:InstanceId,
197,ListInstances,Grants permission to view the Amazon Connect instances associated with an AWS account,List,,,ds:DescribeDirectories
198,ListIntegrationAssociations,Grants permission to list summary information about the integration associations for the specified Amazon Connect instance,List,instance*,,connect:DescribeInstance  ds:DescribeDirectories
199,ListIntegrationAssociations,Grants permission to list summary information about the integration associations for the specified Amazon Connect instance,List,,connect:InstanceId,
200,ListLambdaFunctions,Grants permission to view the Lambda functions of an existing Amazon Connect instance,List,instance*,,
201,ListLambdaFunctions,Grants permission to view the Lambda functions of an existing Amazon Connect instance,List,,connect:InstanceId,
202,ListLexBots,Grants permission to view the Lex bots of an existing Amazon Connect instance,List,instance*,,
203,ListLexBots,Grants permission to view the Lex bots of an existing Amazon Connect instance,List,,connect:InstanceId,
204,ListPhoneNumbers,Grants permission to list phone number resources in an Amazon Connect instance,List,wildcard-legacy-phone-number*,,
205,ListPhoneNumbersV2,Grants permission to list phone number resources in an Amazon Connect instance,List,wildcard-phone-number*,,
206,ListPrompts,Grants permission to list prompt resources in an Amazon Connect instance,List,instance*,,
207,ListPrompts,Grants permission to list prompt resources in an Amazon Connect instance,List,,connect:InstanceId,
208,ListQueueQuickConnects,Grants permission to list quick connect resources in a queue in an Amazon Connect instance,List,queue*,,
209,ListQueueQuickConnects,Grants permission to list quick connect resources in a queue in an Amazon Connect instance,List,,aws:ResourceTag/${TagKey}  connect:InstanceId,
210,ListQueues,Grants permission to list queue resources in an Amazon Connect instance,List,wildcard-queue*,,
211,ListQuickConnects,Grants permission to list quick connect resources in an Amazon Connect instance,List,wildcard-quick-connect*,,
212,ListRealtimeContactAnalysisSegments,Grants permission to list the analysis segments for a real-time analysis session,Read,contact*,,
213,ListRoutingProfileQueues,Grants permission to list queue resources in a routing profile in an Amazon Connect instance,List,routing-profile*,,
214,ListRoutingProfileQueues,Grants permission to list queue resources in a routing profile in an Amazon Connect instance,List,,aws:ResourceTag/${TagKey}  connect:InstanceId,
215,ListRoutingProfiles,Grants permission to list routing profile resources in an Amazon Connect instance,List,instance*,,
216,ListRoutingProfiles,Grants permission to list routing profile resources in an Amazon Connect instance,List,,connect:InstanceId,
217,ListSecurityKeys,Grants permission to view the security keys of an existing Amazon Connect instance,List,instance*,,
218,ListSecurityKeys,Grants permission to view the security keys of an existing Amazon Connect instance,List,,connect:InstanceId,
219,ListSecurityProfilePermissions,Grants permission to list permissions associated with security profile in an Amazon Connect instance,List,security-profile*,,
220,ListSecurityProfilePermissions,Grants permission to list permissions associated with security profile in an Amazon Connect instance,List,,aws:ResourceTag/${TagKey}  connect:InstanceId,
221,ListSecurityProfiles,Grants permission to list security profile resources in an Amazon Connect instance,List,instance*,,
222,ListSecurityProfiles,Grants permission to list security profile resources in an Amazon Connect instance,List,,connect:InstanceId,
223,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,agent-status,,
224,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,contact-flow,,
225,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,contact-flow-module,,
226,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,hierarchy-group,,
227,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,hours-of-operation,,
228,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,integration-association,,
229,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,phone-number,,
230,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,queue,,
231,ListTagsForResource,Grants permission to list tags for an Amazon Connect resource,Read,quick-connect,,
