,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
21,GetEula,Grants permission to get a EULA,Read,eula*,,
22,GetFeatureMap [permission only],Grants permission to allow Nimble Studio portal to show the appropriate features for this account,Read,,,
23,GetLaunchProfile,Grants permission to get a launch profile,Read,launch-profile*,,
24,GetLaunchProfileDetails,"Grants permission to get a launch profile's details, which includes the summary of studio components and streaming images used by the launch profile",Read,launch-profile*,,
25,GetLaunchProfileInitialization,"Grants permission to get a launch profile initialization. A launch profile initialization is a dereferenced version of a launch profile, including attached studio component connection information",Read,launch-profile*,,ds:DescribeDirectories  ec2:DescribeSecurityGroups  fsx:DescribeFileSystems
26,GetLaunchProfileMember,Grants permission to get a launch profile member,Read,launch-profile*,,
27,GetStreamingImage,Grants permission to get a streaming image,Read,streaming-image*,,
28,GetStreamingSession,Grants permission to get a streaming session,Read,streaming-session*,,
29,GetStreamingSession,Grants permission to get a streaming session,Read,,nimble:requesterPrincipalId,
30,GetStreamingSessionStream,Grants permission to get a streaming session stream,Read,streaming-session*,,
31,GetStreamingSessionStream,Grants permission to get a streaming session stream,Read,,nimble:requesterPrincipalId,
32,GetStudio,Grants permission to get a studio,Read,studio*,,
33,GetStudioComponent,Grants permission to get a studio component,Read,studio-component*,,
34,GetStudioMember,Grants permission to get a studio member,Read,studio*,,
35,ListEulaAcceptances,Grants permission to list EULA acceptances,Read,eula-acceptance*,,
36,ListEulas,Grants permission to list EULAs,Read,eula*,,
37,ListLaunchProfileMembers,Grants permission to list launch profile members,Read,launch-profile*,,
38,ListLaunchProfiles,Grants permission to list launch profiles,Read,studio*,,
39,ListLaunchProfiles,Grants permission to list launch profiles,Read,,nimble:principalId  nimble:requesterPrincipalId,
40,ListStreamingImages,Grants permission to list streaming images,Read,studio*,,
41,ListStreamingSessions,Grants permission to list streaming sessions,Read,studio*,,
42,ListStreamingSessions,Grants permission to list streaming sessions,Read,,nimble:createdBy  nimble:ownedBy  nimble:requesterPrincipalId,
43,ListStudioComponents,Grants permission to list studio components,Read,studio*,,
44,ListStudioMembers,Grants permission to list studio members,Read,studio*,,
45,ListStudios,Grants permission to list all studios,Read,,,
46,ListTagsForResource,Grants permission to list all tags on a Nimble Studio resource,Read,launch-profile,,
47,ListTagsForResource,Grants permission to list all tags on a Nimble Studio resource,Read,streaming-image,,
48,ListTagsForResource,Grants permission to list all tags on a Nimble Studio resource,Read,streaming-session,,
49,ListTagsForResource,Grants permission to list all tags on a Nimble Studio resource,Read,studio,,
50,ListTagsForResource,Grants permission to list all tags on a Nimble Studio resource,Read,studio-component,,
51,PutLaunchProfileMembers,Grants permission to add/update launch profile members,Write,launch-profile*,,sso-directory:DescribeUsers
52,PutStudioLogEvents [permission only],Grants permission to report metrics and logs for the Nimble Studio portal to monitor application health,Write,studio*,,
53,PutStudioMembers,Grants permission to add/update studio members,Write,studio*,,sso-directory:DescribeUsers
54,StartStreamingSession,Grants permission to start a streaming session,Write,streaming-session*,,nimble:GetLaunchProfile  nimble:GetLaunchProfileMember
55,StartStreamingSession,Grants permission to start a streaming session,Write,,nimble:requesterPrincipalId,
56,StartStudioSSOConfigurationRepair,Grants permission to repair the studio's AWS IAM Identity Center configuration,Write,studio*,,sso:CreateManagedApplicationInstance  sso:GetManagedApplicationInstance
57,StopStreamingSession,Grants permission to stop a streaming session,Write,streaming-session*,,nimble:GetLaunchProfile
58,StopStreamingSession,Grants permission to stop a streaming session,Write,,nimble:requesterPrincipalId,
59,TagResource,Grants permission to add or overwrite one or more tags for the specified Nimble Studio resource,Tagging,launch-profile,,
60,TagResource,Grants permission to add or overwrite one or more tags for the specified Nimble Studio resource,Tagging,streaming-image,,
61,TagResource,Grants permission to add or overwrite one or more tags for the specified Nimble Studio resource,Tagging,streaming-session,,
62,TagResource,Grants permission to add or overwrite one or more tags for the specified Nimble Studio resource,Tagging,studio,,
63,TagResource,Grants permission to add or overwrite one or more tags for the specified Nimble Studio resource,Tagging,studio-component,,
64,TagResource,Grants permission to add or overwrite one or more tags for the specified Nimble Studio resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys  aws:ResourceTag/${TagKey},
65,UntagResource,Grants permission to disassociate one or more tags from the specified Nimble Studio resource,Tagging,launch-profile,,
66,UntagResource,Grants permission to disassociate one or more tags from the specified Nimble Studio resource,Tagging,streaming-image,,
67,UntagResource,Grants permission to disassociate one or more tags from the specified Nimble Studio resource,Tagging,streaming-session,,
68,UntagResource,Grants permission to disassociate one or more tags from the specified Nimble Studio resource,Tagging,studio,,
69,UntagResource,Grants permission to disassociate one or more tags from the specified Nimble Studio resource,Tagging,studio-component,,
70,UntagResource,Grants permission to disassociate one or more tags from the specified Nimble Studio resource,Tagging,,aws:TagKeys,
71,UpdateLaunchProfile,Grants permission to update a launch profile,Write,launch-profile*,,ec2:DescribeNatGateways  ec2:DescribeNetworkAcls  ec2:DescribeRouteTables  ec2:DescribeSubnets  ec2:DescribeVpcEndpoints
72,UpdateLaunchProfileMember,Grants permission to update a launch profile member,Write,launch-profile*,,
73,UpdateStreamingImage,Grants permission to update a streaming image,Write,streaming-image*,,
74,UpdateStudio,Grants permission to update a studio,Write,studio*,,iam:PassRole
75,UpdateStudioComponent,Grants permission to update a studio component,Write,studio-component*,,ds:AuthorizeApplication  ds:DescribeDirectories  ec2:DescribeSecurityGroups  fsx:DescribeFileSystems  iam:PassRole
