,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
74,UpdateApplicationVersion,Grants permission to update an application version with specified properties,Write,applicationversion*,elasticbeanstalk:InApplication,
75,UpdateConfigurationTemplate,Grants permission to update a configuration template with specified properties or configuration option values,Write,configurationtemplate*,elasticbeanstalk:InApplication,
76,UpdateConfigurationTemplate,Grants permission to update a configuration template with specified properties or configuration option values,Write,,elasticbeanstalk:FromApplication  elasticbeanstalk:FromApplicationVersion  elasticbeanstalk:FromConfigurationTemplate  elasticbeanstalk:FromEnvironment  elasticbeanstalk:FromSolutionStack  elasticbeanstalk:FromPlatform,
77,UpdateEnvironment,Grants permission to update an environment,Write,environment*,elasticbeanstalk:InApplication,
78,UpdateEnvironment,Grants permission to update an environment,Write,,elasticbeanstalk:FromApplicationVersion  elasticbeanstalk:FromConfigurationTemplate  elasticbeanstalk:FromSolutionStack  elasticbeanstalk:FromPlatform,
79,UpdateTagsForResource,"Grants permission to add tags to an Elastic Beanstalk resource, remove tags, and to update tag values",Tagging,application,,
80,UpdateTagsForResource,"Grants permission to add tags to an Elastic Beanstalk resource, remove tags, and to update tag values",Tagging,applicationversion,,
81,UpdateTagsForResource,"Grants permission to add tags to an Elastic Beanstalk resource, remove tags, and to update tag values",Tagging,configurationtemplate,,
82,UpdateTagsForResource,"Grants permission to add tags to an Elastic Beanstalk resource, remove tags, and to update tag values",Tagging,environment,,
83,UpdateTagsForResource,"Grants permission to add tags to an Elastic Beanstalk resource, remove tags, and to update tag values",Tagging,platform,,
84,UpdateTagsForResource,"Grants permission to add tags to an Elastic Beanstalk resource, remove tags, and to update tag values",Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
85,ValidateConfigurationSettings,Grants permission to check the validity of a set of configuration settings for a configuration template or an environment,Read,configurationtemplate,elasticbeanstalk:InApplication,
86,ValidateConfigurationSettings,Grants permission to check the validity of a set of configuration settings for a configuration template or an environment,Read,environment,elasticbeanstalk:InApplication,
